user_loc,fr_loc,scaled_sci,sci_ranked,migrants_from_fr,gdp_diff,population_diff,population_diff_ranked,literacy_dif,internet_diff,hci_diff,distance,trade,trade_ranked
LR,SR,21305,4010,N/A,5326.400888,4356002,23401,N/A,40.96069425,N/A,4915.24944,N/A,N/A
LR,ST,62251,1932,N/A,1323.8148,4722318,22845,N/A,21.94674948,N/A,2056.32542,N/A,N/A
LR,SV,1404,18082,N/A,3390.337271,1516179,27593,N/A,25.83624918,0.227415473,8592.689202,N/A,N/A
LR,SZ,66723,1828,N/A,3468.651932,3789244,24125,N/A,22.31552028,0.051970661,5795.007278,N/A,N/A
LR,TD,29095,3218,N/A,48.8277026,11009502,16773,N/A,1.484481602,0.018541246,2897.618393,N/A,N/A
LR,TG,96504,1446,362,1.6334596,3144992,24889,N/A,4.375745248,0.103222519,1339.402281,N/A,N/A
LR,TH,486,28042,N/A,6618.153438,64688208,5279,N/A,44.90744962,0.299291164,12109.68937,N/A,N/A
LR,TJ,2486,13490,N/A,149.299352,4383644,23351,N/A,13.97552028,0.224556059,8667.398614,N/A,N/A
LR,TL,2405,13712,N/A,559.7805035,3644255,24307,N/A,19.50825201,0.135481656,N/A,N/A,N/A
LR,TN,5466,8912,N/A,2761.466911,6757345,20441,N/A,47.51567534,0.192039281,4004.551719,N/A,N/A
LR,TO,6669,7976,N/A,3686.693383,4832880,22645,N/A,33.26424792,0.200463921,17667.78454,N/A,N/A
LR,TR,3395,11408,N/A,8692.854177,78492241,4509,N/A,56.70013796,0.307739646,5506.913646,N/A,N/A
LR,TT,14636,5146,N/A,16452.59091,3542401,24441,N/A,69.34157321,0.284756571,5596.14402,N/A,N/A
LR,TW,278,31970,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13787.12119,N/A,N/A
LR,TZ,75873,1680,N/A,383.6724365,53068089,6339,N/A,8.015519708,0.068690837,5744.813416,N/A,N/A
LR,UA,2184,14420,N/A,2419.495224,39447781,8431,N/A,50.90499973,0.32480827,6212.675318,N/A,N/A
LR,UG,120917,1264,N/A,89.7755811,39332220,8449,N/A,15.72205119,0.064555556,4855.543308,N/A,N/A
LR,US,30895,3092,448,62162.69806,323302149,493,N/A,79.29040945,0.396113009,7308.395852,N/A,N/A
LR,UY,1261,19022,N/A,16600.64793,1475640,27673,N/A,62.33787468,0.28479752,6604.543667,N/A,N/A
LR,UZ,1381,18228,N/A,851.7606855,28643276,10609,N/A,40.71551913,N/A,8707.144538,N/A,N/A
LR,VC,33997,2890,N/A,6684.078784,4826785,22671,N/A,N/A,0.218294353,5573.625885,N/A,N/A
LR,VN,624,25694,N/A,1889.274772,91524732,3767,N/A,50.15552028,0.36966911,12465.76194,N/A,N/A
LR,VU,5191,9186,N/A,2418.379978,4637492,22975,N/A,17.73530812,0.127180159,18741.57552,N/A,N/A
LR,WS,4478,9906,N/A,3506.085854,4740277,22821,N/A,25.6264596,0.204824001,19140.37286,N/A,N/A
LR,XK,2709,12906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LR,YT,7848,7306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LR,ZA,35388,2804,N/A,5696.706018,53620896,6263,N/A,48.18291475,0.104979098,5515.76858,N/A,N/A
LR,ZM,158989,1088,N/A,879.0123035,12923656,15797,N/A,19.86809938,0.073605329,4935.328867,N/A,N/A
LR,ZW,43713,2432,N/A,1006.418399,9708094,17749,N/A,19.07100797,0.143671334,5318.224641,N/A,N/A
LR,NA,56105,2050,N/A,4818.106658,2442844,25955,N/A,28.85292675,0.127507836,4418.077981,N/A,N/A
LS,AE,2567,13284,N/A,42617.47259,7645261,19609,N/A,65.03211921,0.277508736,6636.633249,N/A,N/A
LS,AG,9788,6480,N/A,15505.09705,2028150,26641,N/A,N/A,0.179724455,10865.81108,N/A,N/A
LS,AL,547,26964,N/A,4062.496421,728923,29061,N/A,42.05923717,0.230173767,7895.397312,N/A,N/A
LS,AM,115,34086,N/A,2998.606514,832463,28829,N/A,34.957081,0.18323344,7925.301551,N/A,N/A
LS,AO,23842,3676,N/A,2067.762901,29700027,10389,N/A,15.44872397,0.038301557,2718.674935,N/A,N/A
LS,AR,260,32284,N/A,10462.06586,42813444,7897,N/A,44.50710354,0.218874216,7873.463394,N/A,N/A
LS,AT,312,31306,N/A,50303.16267,6751799,20451,N/A,58.14778326,0.370180607,8692.355974,N/A,N/A
LS,AU,366,30258,N/A,56174.03571,23239039,12059,N/A,56.75724552,0.382341445,10828.33332,N/A,N/A
LS,AW,710,24418,N/A,N/A,2018954,26673,N/A,67.38219667,N/A,11412.30556,N/A,N/A
LS,AZ,767,23744,N/A,3517.957947,7898050,19391,N/A,49.21219667,0.230819643,8085.826714,N/A,N/A
LS,BA,197,33352,N/A,4850.297229,1175732,28181,N/A,35.10421718,0.220772505,8189.63435,N/A,N/A
LS,BB,2326,13972,N/A,16523.3097,1838243,27009,N/A,51.97297506,N/A,10441.17743,N/A,N/A
LS,BD,1821,15826,N/A,476.466631,160920893,2027,N/A,N/A,0.060060769,8937.922952,N/A,N/A
LS,BE,456,28602,N/A,46269.4395,9358787,18147,N/A,57.89187749,0.36426723,9197.5837,N/A,N/A
LS,BF,33925,2892,N/A,401.7229692,18196110,13545,N/A,13.91159642,0.020208537,5588.404239,N/A,N/A
LS,BG,300,31574,N/A,8201.674849,4850493,22613,N/A,33.62229805,0.271784723,8015.622625,N/A,N/A
LS,BH,1736,16226,N/A,22769.17292,484096,29637,N/A,66.09033242,0.265406251,6648.342276,N/A,N/A
LS,BI,17425,4572,N/A,950.1317186,9405312,18083,N/A,27.1270548,0.008917719,2891.988957,N/A,N/A
LS,BJ,17815,4514,N/A,18.945701,9675883,17771,N/A,15.668791,0.001542181,4785.197331,N/A,N/A
LS,BN,640,25442,N/A,30406.44503,1691983,27301,N/A,65.07888831,N/A,10032.79241,N/A,N/A
LS,BO,347,30636,N/A,2326.70639,9387832,18111,N/A,14.04447274,N/A,9645.75043,N/A,N/A
LS,BR,337,30802,N/A,7779.350486,208924259,1279,N/A,37.68348119,0.147231221,7285.960456,N/A,N/A
LS,BS,2935,12350,N/A,30995.98783,1735786,27215,N/A,55.21219667,N/A,12695.65502,N/A,N/A
LS,BT,715,24350,N/A,2021.347363,1362176,27843,N/A,N/A,N/A,9154.721149,N/A,N/A
LS,BW,134942,1184,110,7057.717602,178429,30517,N/A,11.62599131,0.01402399,530.9485685,N/A,N/A
LS,BY,311,31350,N/A,5108.191483,7341588,19859,N/A,44.64864208,N/A,9247.71191,N/A,N/A
LS,BZ,1009,21036,N/A,3662.850399,1734915,27217,N/A,17.29482247,N/A,13444.81975,N/A,N/A
LS,CA,429,29118,N/A,45091.28761,35463994,9071,N/A,62.91356858,0.40159744,13498.91436,N/A,N/A
LS,CD,32021,3020,N/A,664.8193447,84665299,4045,N/A,21.16789841,0.03396377,N/A,N/A,N/A
LS,CF,21566,3980,N/A,745.9301531,2619917,25683,N/A,25.44854839,N/A,3864.941643,N/A,N/A
LS,CG,26921,3402,N/A,1001.970716,3255240,24755,N/A,21.13780333,0.019343019,3073.241528,N/A,N/A
LS,CH,683,24822,N/A,81596.2244,6449564,20819,N/A,59.89834434,0.367615104,8716.043189,N/A,N/A
LS,CI,37089,2728,N/A,1080.729188,23591276,11985,N/A,14.05211752,0.02852416,5330.911623,N/A,N/A
LS,CL,414,29398,N/A,14702.91048,16826770,14103,N/A,52.5396836,0.266772628,8937.46136,N/A,N/A
LS,CM,24482,3610,N/A,312.607511,23751112,11943,N/A,6.58483136,0.005171835,4062.207022,N/A,N/A
LS,CO,436,28996,N/A,5496.701561,48214175,7055,N/A,32.47207699,0.200161338,11475.60766,N/A,N/A
LS,CR,399,29662,N/A,10890.25066,2922293,25169,N/A,41.79386129,0.204766274,12631.43613,N/A,N/A
LS,CV,4021,10460,N/A,2395.443725,1575333,27477,N/A,27.37434302,N/A,7355.280923,N/A,N/A
LS,CW,647,25342,N/A,18352.00889,1967730,26793,N/A,38.33941292,N/A,N/A,N/A,N/A
LS,CY,1899,15478,N/A,27467.82296,926693,28657,N/A,50.95538564,0.35612452,7194.70492,N/A,N/A
LS,CZ,93,34176,N/A,21825.06537,8544441,18871,N/A,48.93136952,0.366024196,8924.226071,N/A,N/A
LS,DE,333,30876,N/A,46417.11968,81007531,4367,N/A,54.60635037,0.365280271,9203.512856,62.164,1685
LS,DJ,6206,8304,N/A,1920.005456,1151708,28225,N/A,25.89360592,N/A,4850.318002,N/A,N/A
LS,DK,188,33460,N/A,60168.80925,3693285,24243,N/A,67.31155883,0.372339308,9555.395771,3.731,4119
LS,DO,4615,9738,N/A,6828.746677,8613690,18803,N/A,37.783442,0.108387768,11682.94336,N/A,N/A
LS,DZ,2174,14450,N/A,2892.831298,40927786,8241,N/A,17.90325182,0.133501411,7786.547581,N/A,N/A
LS,EC,337,30802,N/A,5074.051636,15248394,14907,N/A,N/A,0.197727025,11539.16201,N/A,N/A
LS,EE,169,33684,N/A,22036.58382,798678,28883,N/A,58.31465354,0.375632763,9869.913538,N/A,N/A
LS,EG,1028,20910,N/A,1327.248489,98262805,3429,N/A,15.16240092,0.09401983,6613.337202,N/A,N/A
LS,ES,284,31842,N/A,29115.79537,44951513,7437,N/A,54.81444237,0.337663889,8395.251936,N/A,N/A
LS,ET,8949,6820,N/A,450.3599491,109953462,2915,N/A,11.16975188,0.014391929,4436.183343,N/A,N/A
LS,FI,151,33850,N/A,48799.4073,3395046,24589,N/A,57.68112574,0.415991485,9948.985348,N/A,N/A
LS,FJ,1120,20136,N/A,5045.084196,1235315,28067,N/A,20.17856968,N/A,13886.125,N/A,N/A
LS,FR,420,29240,N/A,40409.20698,64934619,5253,N/A,50.71465639,0.357467771,9045.657493,N/A,N/A
LS,GA,16741,4704,N/A,6734.744053,47311,30949,N/A,20.53231682,0.057895362,3819.127398,N/A,N/A
LS,GB,824,22936,N/A,41821.34406,64709137,5275,N/A,60.63674716,0.378489733,9384.696794,4.973,3831
LS,GD,8207,7142,N/A,9264.023397,2013265,26693,N/A,29.28393203,0.142702401,10586.19599,N/A,N/A
LS,GE,241,32672,N/A,3500.90402,1595114,27441,N/A,29.91770127,0.210565209,8096.635103,N/A,N/A
LS,GF,3433,11330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,GH,58798,1994,91,980.428401,28292588,10713,N/A,8.09634929,0.044997573,4879.263478,N/A,N/A
LS,GM,20284,4124,N/A,509.3713919,222438,30369,N/A,9.95134889,0.00480035,6711.583559,N/A,N/A
LS,GN,22420,3850,N/A,238.5742708,10645978,16995,N/A,18.38778256,0.029409915,6328.481039,N/A,N/A
LS,GP,1543,17234,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,GQ,16106,4844,N/A,8922.312047,769282,28957,N/A,3.54780337,N/A,4181.999312,N/A,N/A
LS,GR,357,30448,N/A,19102.42125,8591054,18821,N/A,40.10516732,0.296313346,7495.426961,N/A,N/A
LS,GT,300,31574,N/A,3251.0086,14478758,15201,N/A,10.91524575,0.05827871,13489.77494,N/A,N/A
LS,GU,218,33066,N/A,34490.67838,1957974,26815,N/A,50.71766223,N/A,N/A,N/A,N/A
LS,GW,21562,3982,N/A,443.9138412,204346,30415,N/A,25.85729418,N/A,6508.504026,N/A,N/A
LS,GY,4431,9956,N/A,3757.118425,1342502,27863,N/A,7.53803346,0.095850527,9956.68943,N/A,N/A
LS,HK,173,33638,N/A,47321.00357,5382132,21941,N/A,59.62814132,0.423225522,10893.50877,N/A,N/A
LS,HN,548,26938,N/A,1283.892989,7620849,19625,N/A,2.34856031,0.081813425,13144.79753,N/A,N/A
LS,HR,129,34014,N/A,13698.30762,1942232,26839,N/A,37.30838871,0.330873132,8433.138097,N/A,N/A
LS,HT,19897,4182,N/A,353.5417382,9137809,18357,N/A,17.46169975,0.046295464,11926.75117,N/A,N/A
LS,HU,121,34048,N/A,14928.889,7644681,19611,N/A,46.96274379,0.30657208,8583.270597,N/A,N/A
LS,ID,328,31004,N/A,2671.962662,268500300,761,N/A,2.54800292,0.139464736,8635.019116,N/A,N/A
LS,IE,2003,15044,N/A,77399.3442,2816176,25365,N/A,54.32620373,0.415182829,9750.95132,N/A,N/A
LS,IM,293,31698,N/A,N/A,2040684,26615,N/A,N/A,N/A,N/A,N/A,N/A
LS,IN,923,21886,234,783.979242,1364292486,95,N/A,2.21219667,0.086303294,8330.422077,N/A,N/A
LS,IS,253,32434,N/A,71746.82047,1763955,27159,N/A,68.46739786,0.344938576,11248.07091,N/A,N/A
LS,IT,487,28012,N/A,33298.2014,58172128,5753,N/A,33.28954367,0.354387879,8065.044241,7.45,3441
LS,JE,1320,18606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,JM,9301,6678,N/A,4132.353096,823011,28843,N/A,25.28426372,0.140779436,12324.19575,N/A,N/A
LS,JO,531,27234,N/A,3019.905019,7976426,19323,N/A,37.0025111,0.148437679,6870.75075,N/A,N/A
LS,JP,222,33014,N/A,37937.5398,124139663,2523,N/A,61.93874391,0.442216694,13747.63513,N/A,N/A
LS,KE,17114,4632,N/A,486.103042,50448705,6715,N/A,11.96070312,0.143693566,3270.697806,N/A,N/A
LS,KG,246,32556,N/A,86.256402,4331632,23429,N/A,8.41123443,0.195053697,9360.725992,N/A,N/A
LS,KH,329,30968,N/A,290.242947,14361274,15267,N/A,3.11247521,0.092192352,9449.174073,N/A,N/A
LS,KI,912,22008,N/A,476.372523,2007662,26697,N/A,15.20598515,0.072222978,15236.21162,N/A,N/A
LS,KM,17238,4610,N/A,194.07155,1274382,27979,N/A,21.30963304,0.002457619,2553.786094,N/A,N/A
LS,KR,136,33964,N/A,32118.38139,49583830,6865,N/A,65.28161855,0.436052561,12716.06008,N/A,N/A
LS,KW,1751,16168,N/A,32772.49816,2081815,26541,N/A,68.212186,0.165767729,6875.469037,N/A,N/A
LS,KY,1458,17750,N/A,84255.40325,2060320,26585,N/A,51.27988992,N/A,12824.86795,N/A,N/A
LS,KZ,205,33236,N/A,8590.717642,16388662,14303,N/A,46.6389449,0.378567875,9931.560312,N/A,N/A
LS,LA,232,32852,N/A,1320.602765,5044187,22369,N/A,4.27736825,0.058322907,9616.255012,N/A,N/A
LS,LB,1006,21074,N/A,6802.919508,4730445,22831,N/A,48.39297156,0.126143456,7076.073433,N/A,N/A
LS,LC,3300,11590,N/A,10136.00525,1942478,26835,N/A,21.02744145,0.190094233,10619.81502,N/A,N/A
LS,LK,2596,13222,N/A,2858.683362,19677732,12975,N/A,4.32554457,0.194878042,6894.855226,N/A,N/A
LS,LR,53966,2108,N/A,544.5615845,2812106,25369,N/A,21.80332361,0.080922276,5693.645407,N/A,N/A
LS,LS,63013026,57,N/A,0,0,31153,N/A,0,0,0,N/A,N/A
LS,LT,101,34152,N/A,17858.73361,661576,29217,N/A,47.82745318,0.328202725,9342.682279,N/A,N/A
LS,LU,823,22958,N/A,115432.3773,1505372,27621,N/A,67.57515699,0.293876052,9025.617947,N/A,N/A
LS,LV,148,33872,N/A,16583.39655,212479,30399,N/A,50.32627367,0.339860916,9597.707528,N/A,N/A
LS,LY,3269,11648,N/A,6655.238488,4652184,22945,N/A,8.02888271,N/A,7063.966916,N/A,N/A
LS,MA,2575,13264,N/A,2000.316871,34346501,9239,N/A,31.97440868,0.09404847,7914.525994,N/A,N/A
LS,MD,102,34140,N/A,3012.115793,532369,29485,N/A,46.33671656,0.183268428,8487.1088,N/A,N/A
LS,ME,308,31424,N/A,7628.20897,1503131,27623,N/A,41.48452921,0.22432971,N/A,N/A,N/A
LS,MG,5509,8874,N/A,694.3824369,24844039,11699,N/A,N/A,0.012999833,2335.226702,N/A,N/A
LS,MK,433,29046,N/A,4841.058841,41809,30973,N/A,44.72902085,0.136899531,7954.042049,N/A,N/A
LS,ML,32185,3008,N/A,321.7735985,17532763,13789,N/A,17.06716237,0.076987326,6022.554213,N/A,N/A
LS,MM,219,33052,N/A,196.29386,51920152,6483,N/A,6.16672138,0.073339999,8970.361276,N/A,N/A
LS,MN,254,32408,N/A,2913.103435,1099899,28329,N/A,6.07353816,0.218816757,11654.24659,N/A,N/A
LS,MO,265,32206,N/A,85986.65215,1484823,27657,N/A,53.38628574,0.364795625,10840.37123,N/A,N/A
LS,MQ,1049,20722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,MR,14500,5190,N/A,378.992706,2400428,26017,N/A,8.98683967,0.027901024,7041.076229,N/A,N/A
LS,MT,1242,19140,N/A,28911.58241,1622615,27409,N/A,51.22410775,0.309998036,7377.258721,N/A,N/A
LS,MU,4412,9976,N/A,9986.343607,859557,28787,N/A,25.61543697,0.224777401,3186.572741,N/A,N/A
LS,MV,2174,14450,N/A,9108.731847,1594315,27443,N/A,33.39786255,N/A,6153.597967,N/A,N/A
LS,MW,57466,2024,36,840.6247754,16503479,14227,N/A,16.00563894,0.012569189,1827.007814,N/A,N/A
LS,MX,250,32496,N/A,8451.559911,125450261,2461,N/A,34.06444576,0.213164568,14546.19342,N/A,N/A
LS,MY,456,28602,N/A,10151.34924,29824509,10349,N/A,50.35267568,0.234086156,8659.296833,N/A,N/A
LS,MZ,46508,2330,23,722.9265428,28240768,10727,N/A,9.01380303,0.043025494,625.2733421,N/A,N/A
LS,NC,410,29458,N/A,N/A,1837468,27013,N/A,52.21803747,N/A,12791.09095,N/A,N/A
LS,NE,25864,3510,N/A,650.3567708,21185447,12577,N/A,19.56349177,0.080463052,5489.519814,N/A,N/A
LS,NG,16886,4678,N/A,810.845946,198838331,1579,N/A,22.31836401,0.043739349,4734.084509,N/A,N/A
LS,NI,976,21354,N/A,798.663265,4420234,23291,N/A,1.92476332,0.108888507,12956.03717,N/A,N/A
LS,NL,320,31144,N/A,51826.21245,15207582,14927,N/A,63.40947558,0.404546082,9343.165062,2.487,4532
LS,NO,256,32354,N/A,80512.58181,3222628,24793,N/A,66.56979797,0.370042324,10040.20727,N/A,N/A
LS,NP,562,26700,N/A,183.232116,26483442,11159,N/A,8.3842929,0.099699885,8832.476525,N/A,N/A
LS,NZ,365,30280,N/A,41728.04682,2791732,25399,N/A,61.02328974,0.372721493,11182.70685,N/A,N/A
LS,OM,2357,13868,N/A,15193.00426,2849718,25305,N/A,50.3978324,0.212694824,6762.873752,N/A,N/A
LS,PA,507,27674,N/A,14370.68992,2121171,26469,N/A,30.16282757,0.115451872,12135.00245,N/A,N/A
LS,PE,307,31458,N/A,5719.352085,30385185,10179,N/A,20.66260885,0.196122766,10718.14719,N/A,N/A
LS,PF,528,27278,N/A,N/A,1845981,26999,N/A,42.91609198,N/A,14795.99013,N/A,N/A
LS,PG,3179,11832,N/A,1498.501482,6650841,20577,N/A,18.57860674,0.026279539,12247.56275,N/A,N/A
LS,PH,697,24604,N/A,2030.208561,105991347,3115,N/A,30.266957,0.150523067,11127.09251,N/A,N/A
LS,PK,2525,13386,234,260.421904,214440050,1093,N/A,12.68265747,0.00081107,8490.669865,N/A,N/A
LS,PL,111,34106,N/A,14238.76052,35845606,9007,N/A,46.19756262,0.361729682,9091.781629,N/A,N/A
LS,PR,253,32434,N/A,30400.00971,1068426,28391,N/A,38.95296981,N/A,11335.99215,N/A,N/A
LS,PS,381,30012,N/A,1976.982881,2560038,25801,N/A,35.41219667,0.173236489,N/A,N/A,N/A
LS,PT,337,30802,N/A,22239.6881,8144149,19199,N/A,44.00341062,0.384947658,8466.295002,N/A,N/A
LS,PY,540,27088,N/A,4583.791853,4919368,22507,N/A,31.28795289,0.129013479,8229.075423,N/A,N/A
LS,QA,2601,13198,N/A,67571.90068,706799,29105,N/A,67.60104584,0.236333013,6588.282342,N/A,N/A
LS,RE,1375,18264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,RO,308,31424,N/A,11186.71273,17231276,13913,N/A,33.95947885,0.195917606,N/A,N/A,N/A
LS,RS,208,33200,N/A,6024.308223,4819707,22685,N/A,40.5430322,0.360992968,N/A,N/A,N/A
LS,RW,19619,4234,N/A,439.2656221,10501682,17139,N/A,8.02017071,0.021580487,3057.132825,N/A,N/A
LS,SA,1912,15414,N/A,22117.0797,32143260,9741,N/A,64.38779628,0.182260513,6344.514232,N/A,N/A
LS,SB,2136,14572,N/A,915.806937,1455445,27713,N/A,17.86357427,0.0323672,13344.43415,N/A,N/A
LS,SC,12559,5612,N/A,15168.94112,2027643,26647,N/A,28.98200791,0.232064664,4024.605279,N/A,N/A
LS,SE,198,33334,N/A,53367.17663,8160185,19191,N/A,63.21846364,0.404017449,9895.483591,N/A,N/A
LS,SG,299,31600,N/A,64966.89564,3578301,24401,N/A,54.66446456,0.488591135,8760.421957,N/A,N/A
LS,SI,243,32626,N/A,24832.65834,37322,30997,N/A,49.09762303,0.390195787,8483.864429,N/A,N/A
LS,SK,142,33908,N/A,18206.23245,3328805,24657,N/A,51.83786419,0.28155762,8677.047228,N/A,N/A
LS,SL,53398,2124,N/A,687.8925787,5687947,21649,N/A,16.5508729,0.045206308,6059.761296,N/A,N/A
LS,SN,18739,4360,N/A,243.707243,14171096,15343,N/A,0.14467966,0.022570819,6864.678743,N/A,N/A
LS,SR,4051,10404,N/A,4781.839303,1543896,27527,N/A,19.15737064,N/A,9625.608824,N/A,N/A
LS,ST,20009,4162,N/A,779.253215,1910212,26903,N/A,0.14342587,N/A,3953.450159,N/A,N/A
LS,SV,357,30448,N/A,2845.775686,4328285,23435,N/A,4.03292557,0.146493197,13311.86081,N/A,N/A
LS,SZ,223930,899,N/A,2924.090347,977138,28561,N/A,0.51219667,0.028951615,488.689567,N/A,N/A
LS,TD,14407,5212,N/A,495.7338819,13821608,15497,N/A,23.28780521,0.099463522,4803.845873,N/A,N/A
LS,TG,53908,2114,N/A,542.9281249,5957098,21369,N/A,17.42757836,0.022300243,4834.294674,N/A,N/A
LS,TH,112,34100,N/A,6073.591853,67500314,4975,N/A,23.10412601,0.218368888,9169.49697,N/A,N/A
LS,TJ,1148,19908,N/A,395.2622325,7195750,19983,N/A,7.82780333,0.143633783,8689.071153,N/A,N/A
LS,TL,616,25798,N/A,15.218919,832149,28833,N/A,2.2950716,0.05455938,N/A,N/A,N/A
LS,TN,1587,16984,N/A,2216.905326,9569451,17931,N/A,25.71235173,0.111117005,7573.025827,N/A,N/A
LS,TO,788,23438,N/A,3142.131798,2020774,26667,N/A,11.46092431,0.119541645,13898.33882,N/A,N/A
LS,TR,472,28296,N/A,8148.292592,81304347,4343,N/A,34.89681435,0.22681737,7824.020741,N/A,N/A
LS,TT,2709,12906,N/A,15908.02933,730295,29055,N/A,47.5382496,0.203834295,10488.33015,N/A,N/A
LS,TW,252,32448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11705.3573,N/A,N/A
LS,TZ,19717,4226,87,160.889148,55880195,6057,N/A,13.7878039,0.012231439,2788.181512,N/A,N/A
LS,UA,196,33362,N/A,1874.933639,42259887,8011,N/A,29.10167612,0.243885994,8870.927401,N/A,N/A
LS,UG,28412,3280,140,454.7860034,42144326,8033,N/A,6.08127242,0.01636672,3341.115678,N/A,N/A
LS,US,499,27818,91,61618.13648,326114255,447,N/A,57.48708584,0.315190733,12989.2781,N/A,N/A
LS,UY,239,32712,N/A,16056.08635,1336466,27871,N/A,40.53455107,0.203875244,7665.837603,N/A,N/A
LS,UZ,555,26820,N/A,307.199101,31455382,9939,N/A,18.91219552,N/A,8944.180889,N/A,N/A
LS,VC,4757,9596,N/A,6139.517199,2014679,26691,N/A,N/A,0.137372077,10599.60216,N/A,N/A
LS,VN,87,34194,N/A,1344.713187,94336838,3655,N/A,28.35219667,0.288746834,10082.14673,N/A,N/A
LS,VU,1006,21074,N/A,1873.818393,1825386,27029,N/A,4.06801549,0.046257883,13302.33717,N/A,N/A
LS,WS,589,26260,N/A,2961.524269,1928171,26865,N/A,3.82313599,0.123901725,13875.90526,N/A,N/A
LS,XK,336,30834,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,YT,7635,7434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LS,ZA,410671,622,2680,5152.144433,56433002,6005,N/A,26.37959114,0.024056822,405.3774611,N/A,N/A
LS,ZM,101990,1404,70,334.450719,15735762,14667,N/A,1.93522423,0.007316947,1542.138591,N/A,N/A
LS,ZW,67824,1814,70,461.856814,12520200,15941,N/A,2.73231564,0.062749058,1327.355002,N/A,N/A
LS,NA,22772,3808,4,4273.545073,369262,29949,N/A,7.04960314,0.04658556,1280.07338,N/A,N/A
LT,AE,2553,13310,21,24758.73898,6983685,20157,N/A,17.20466603,0.050693989,4124.005004,2.485,4561
LT,AG,1078,20484,N/A,2353.63656,2689726,25567,N/A,N/A,0.14847827,8279.980306,N/A,N/A
LT,AL,2288,14098,N/A,13796.23719,67347,30893,N/A,5.76821601,0.098028958,1538.62316,1.521,4911
LT,AM,6014,8442,526,14860.12709,170887,30547,N/A,12.87037218,0.144969285,2149.481693,N/A,N/A
LT,AO,353,30520,N/A,15790.97071,29038451,10539,N/A,63.27617715,0.366504282,7152.259179,N/A,N/A
LT,AR,584,26362,52,7396.66775,42151868,8031,N/A,3.32034964,0.109328509,12719.3505,0.79,6123
LT,AT,7630,7440,46,32444.42906,6090223,21233,N/A,10.32033008,0.041977882,948.0935923,33.873,2160
LT,AU,2948,12320,34,38315.3021,22577463,12237,N/A,8.92979234,0.05413872,15277.06699,1.466,4922
LT,AW,1115,20184,N/A,N/A,2680530,25587,N/A,19.55474349,N/A,9215.268885,N/A,N/A
LT,AZ,5174,9206,800,14340.77566,7236474,19955,N/A,1.38474349,0.097383082,2413.962975,1.243,5527
LT,BA,2040,14902,N/A,13008.43638,514156,29551,N/A,12.723236,0.10743022,1300.797603,N/A,N/A
LT,BB,629,25612,N/A,1335.42391,2499819,25881,N/A,4.14552188,N/A,8498.411168,N/A,N/A
LT,BD,279,31956,N/A,17382.26698,160259317,2041,N/A,N/A,0.268141956,6287.629907,N/A,N/A
LT,BE,8433,7040,159,28410.70589,8697211,18715,N/A,10.06442431,0.036064505,1468.057549,45.581,1935
LT,BF,274,32042,N/A,18260.45658,17534534,13787,N/A,61.7390496,0.348411262,5264.68546,N/A,N/A
LT,BG,6958,7792,65,9657.058758,4188917,23605,N/A,14.20515513,0.056418002,1344.224474,5.17,3751
LT,BH,1146,19926,N/A,4910.43931,1145672,28235,N/A,18.26287924,0.062796474,3779.472364,N/A,N/A
LT,BI,254,32408,N/A,18808.86533,8743736,18685,N/A,74.95450798,0.337120444,6465.414952,N/A,N/A
LT,BJ,1740,16214,N/A,17839.78791,9014307,18461,N/A,63.49624418,0.329744906,5742.436581,N/A,N/A
LT,BN,528,27278,N/A,12547.71142,2353559,26089,N/A,17.25143513,N/A,9537.647834,N/A,N/A
LT,BO,273,32056,N/A,15532.02722,8726256,18695,N/A,33.78298044,N/A,11719.08147,N/A,N/A
LT,BR,359,30400,55,10079.38312,208262683,1295,N/A,10.14397199,0.180971504,11041.00081,0.712,6145
LT,BS,531,27234,N/A,13137.25422,2397362,26029,N/A,7.38474349,N/A,8520.738333,1.372,4950
LT,BT,449,28730,N/A,15837.38624,2023752,26659,N/A,N/A,N/A,5920.362719,N/A,N/A
LT,BW,243,32626,N/A,10801.01601,483147,29643,N/A,36.20146187,0.314178735,8832.769859,N/A,N/A
LT,BY,57648,2018,32093,12750.54212,6680012,20529,N/A,3.1788111,N/A,169.3663425,131.889,1228
LT,BZ,486,28042,N/A,14195.88321,2396491,26033,N/A,30.53263071,N/A,9906.290736,N/A,N/A
LT,CA,2039,14914,28,27232.554,34802418,9169,N/A,15.0861154,0.073394715,6983.008777,22.371,2498
