user_loc	fr_loc	scaled_sci
PS	NE	2119
PS	NG	966
PS	NI	851
PS	NL	2337
PS	NO	7678
PS	NP	301
PS	NZ	887
PS	OM	18700
PS	PA	2656
PS	PE	431
PS	PF	161
PS	PG	267
PS	PH	491
PS	PK	2188
PS	PL	517
PS	PR	1831
PS	PS	17436934
PS	PT	664
PS	PY	901
PS	QA	30320
PS	RE	226
PS	RO	2216
PS	RS	1540
PS	RW	760
PS	SA	29459
PS	SB	491
PS	SC	1903
PS	SE	15163
PS	SG	473
PS	SI	939
PS	SK	732
PS	SL	2378
PS	SN	1104
PS	SR	533
PS	ST	409
PS	SV	525
PS	SZ	601
PS	TD	5110
PS	TG	1103
PS	TH	250
PS	TJ	912
PS	TL	442
PS	TN	14429
PS	TO	477
PS	TR	12654
PS	TT	750
PS	TW	145
PS	TZ	1151
PS	UA	2388
PS	UG	1446
PS	US	2984
PS	UY	635
PS	UZ	713
PS	VC	772
PS	VN	167
PS	VU	184
PS	WS	575
PS	XK	1229
PS	YT	415
PS	ZA	436
PS	ZM	666
PS	ZW	360
PS	NA	879
PT	AE	6773
PT	AG	2344
PT	AL	1929
PT	AM	1297
PT	AO	129553
PT	AR	2974
PT	AT	10643
PT	AU	5627
PT	AW	7117
PT	AZ	784
PT	BA	1799
PT	BB	1698
PT	BD	2514
PT	BE	33912
PT	BF	979
PT	BG	8039
PT	BH	4205
PT	BI	1163
PT	BJ	4067
PT	BN	1323
PT	BO	1182
PT	BR	35741
PT	BS	1426
PT	BT	793
PT	BW	2308
PT	BY	2683
PT	BZ	969
PT	CA	10992
PT	CD	1228
PT	CF	21794
PT	CG	3117
PT	CH	272106
PT	CI	1981
PT	CL	2917
PT	CM	1868
PT	CO	2254
PT	CR	2744
PT	CV	2219184
PT	CW	10908
PT	CY	11154
PT	CZ	4641
PT	DE	15394
PT	DJ	739
PT	DK	9697
PT	DO	2603
PT	DZ	838
PT	EC	1960
PT	EE	7025
PT	EG	634
PT	ES	30562
PT	ET	441
PT	FI	6086
PT	FJ	659
PT	FR	49424
PT	GA	4664
PT	GB	31500
PT	GD	1278
PT	GE	2737
PT	GF	12543
PT	GH	1687
PT	GM	18121
PT	GN	9527
PT	GP	35245
PT	GQ	12866
PT	GR	5994
PT	GT	720
PT	GU	923
PT	GW	1079377
PT	GY	1048
PT	HK	1770
PT	HN	903
PT	HR	4649
PT	HT	1015
PT	HU	3778
PT	ID	584
PT	IE	23463
PT	IM	24372
PT	IN	874
PT	IS	37855
PT	IT	10419
PT	JE	558437
PT	JM	1532
PT	JO	749
PT	JP	1404
PT	KE	1054
PT	KG	394
PT	KH	255
PT	KI	481
PT	KM	512
PT	KR	866
PT	KW	2253
PT	KY	8001
PT	KZ	713
PT	LA	204
PT	LB	1648
PT	LC	1877
PT	LK	672
PT	LR	2107
PT	LS	337
PT	LT	5626
PT	LU	883420
PT	LV	6211
PT	LY	506
PT	MA	2354
PT	MD	29723
PT	ME	3922
PT	MG	1149
PT	MK	3399
PT	ML	1614
PT	MM	87
PT	MN	426
PT	MO	52569
PT	MQ	3474
PT	MR	1715
PT	MT	24791
PT	MU	2771
PT	MV	2948
PT	MW	1537
PT	MX	1138
PT	MY	880
PT	MZ	44425
PT	NC	4154
PT	NE	937
PT	NG	890
PT	NI	1189
PT	NL	21892
PT	NO	11105
PT	NP	18015
PT	NZ	3652
PT	OM	2784
PT	PA	3183
PT	PE	1693
PT	PF	2828
PT	PG	383
PT	PH	654
PT	PK	1454
PT	PL	3739
PT	PR	1913
PT	PS	664
PT	PT	10689151
PT	PY	3104
PT	QA	6839
PT	RE	3082
PT	RO	10835
PT	RS	4082
PT	RW	874
PT	SA	1617
PT	SB	522
PT	SC	5871
PT	SE	7478
PT	SG	2517
PT	SI	7742
PT	SK	3366
PT	SL	4214
PT	SN	12194
PT	SR	2287
PT	ST	2141188
PT	SV	867
PT	SZ	1928
PT	TD	1182
PT	TG	2366
PT	TH	513
PT	TJ	750
PT	TL	55957
PT	TN	1920
PT	TO	493
PT	TR	1115
PT	TT	1864
PT	TW	534
PT	TZ	670
PT	UA	6501
PT	UG	1288
PT	US	3570
PT	UY	4043
PT	UZ	1038
PT	VC	1167
PT	VN	200
PT	VU	449
PT	WS	696
PT	XK	1447
PT	YT	856
PT	ZA	1911
PT	ZM	890
PT	ZW	1148
PT	NA	7302
PY	AE	2247
PY	AG	1540
PY	AL	1286
PY	AM	224
PY	AO	4693
PY	AR	239304
PY	AT	1390
PY	AU	738
PY	AW	5521
PY	AZ	656
PY	BA	573
PY	BB	917
PY	BD	1069
PY	BE	1861
PY	BF	1414
PY	BG	749
PY	BH	1834
PY	BI	918
PY	BJ	3835
PY	BN	589
PY	BO	40053
PY	BR	23158
PY	BS	1100
PY	BT	383
PY	BW	633
PY	BY	599
PY	BZ	10312
PY	CA	1420
PY	CD	1233
PY	CF	1710
PY	CG	2022
PY	CH	7186
PY	CI	1918
PY	CL	20859
PY	CM	1658
PY	CO	15418
PY	CR	14989
PY	CV	2852
PY	CW	3697
PY	CY	1656
PY	CZ	397
PY	DE	2084
PY	DJ	992
PY	DK	574
PY	DO	17145
PY	DZ	3143
PY	EC	19780
PY	EE	401
PY	EG	2120
PY	ES	75425
PY	ET	534
PY	FI	404
PY	FJ	860
PY	FR	1474
PY	GA	1814
PY	GB	770
PY	GD	1072
PY	GE	591
PY	GF	2794
PY	GH	2226
PY	GM	4416
PY	GN	1546
PY	GP	675
PY	GQ	24987
PY	GR	1043
PY	GT	22063
PY	GU	381
PY	GW	3034
PY	GY	3989
PY	HK	360
PY	HN	26417
PY	HR	730
PY	HT	4036
PY	HU	470
PY	ID	659
PY	IE	1649
PY	IM	283
PY	IN	692
PY	IS	1931
PY	IT	2880
PY	JE	514
PY	JM	2272
PY	JO	1348
PY	JP	1459
PY	KE	1313
PY	KG	230
PY	KH	363
PY	KI	838
PY	KM	852
PY	KR	784
PY	KW	1714
PY	KY	2323
PY	KZ	214
PY	LA	256
PY	LB	5499
PY	LC	1319
PY	LK	1621
PY	LR	2766
PY	LS	540
PY	LT	335
PY	LU	1751
PY	LV	345
PY	LY	845
PY	MA	9144
PY	MD	281
PY	ME	1307
PY	MG	1629
PY	MK	891
PY	ML	1456
PY	MM	195
PY	MN	272
PY	MO	462
PY	MQ	640
PY	MR	1579
PY	MT	1284
PY	MU	1219
PY	MV	1388
PY	MW	510
PY	MX	12822
PY	MY	466
PY	MZ	2280
PY	NC	1065
PY	NE	1247
PY	NG	1249
PY	NI	28038
PY	NL	788
PY	NO	873
PY	NP	440
PY	NZ	737
PY	OM	1548
PY	PA	17201
PY	PE	24913
PY	PF	464
PY	PG	861
PY	PH	1619
PY	PK	2145
PY	PL	319
PY	PR	5566
PY	PS	901
PY	PT	3104
PY	PY	25804913
PY	QA	1972
PY	RE	329
PY	RO	1024
PY	RS	688
PY	RW	879
PY	SA	1628
PY	SB	823
PY	SC	904
PY	SE	617
PY	SG	465
PY	SI	706
PY	SK	382
PY	SL	3067
PY	SN	1491
PY	SR	2859
PY	ST	5056
PY	SV	22189
PY	SZ	748
PY	TD	1300
PY	TG	2547
PY	TH	209
PY	TJ	754
PY	TL	1614
PY	TN	5343
PY	TO	693
PY	TR	853
PY	TT	2225
PY	TW	808
PY	TZ	955
PY	UA	345
PY	UG	1680
PY	US	2900
PY	UY	50029
PY	UZ	407
PY	VC	1156
PY	VN	272
PY	VU	227
PY	WS	631
PY	XK	843
PY	YT	639
PY	ZA	519
PY	ZM	1026
PY	ZW	440
PY	NA	852
QA	AE	339864
QA	AG	5249
QA	AL	3277
QA	AM	1957
QA	AO	2738
QA	AR	711
QA	AT	3738
QA	AU	11584
QA	AW	4649
QA	AZ	2880
QA	BA	7387
QA	BB	2452
QA	BD	212333
QA	BE	3290
QA	BF	4239
QA	BG	1652
QA	BH	377768
QA	BI	11090
QA	BJ	3278
QA	BN	59030
QA	BO	827
QA	BR	1032
QA	BS	4123
QA	BT	49755
QA	BW	4273
QA	BY	2437
QA	BZ	2458
QA	CA	11643
QA	CD	2753
QA	CF	7067
QA	CG	3756
QA	CH	6393
QA	CI	3279
QA	CL	652
QA	CM	5730
QA	CO	1013
QA	CR	2095
QA	CV	2318
QA	CW	2382
QA	CY	32873
QA	CZ	1261
QA	DE	4328
QA	DJ	26873
QA	DK	3544
QA	DO	1684
QA	DZ	5112
QA	EC	939
QA	EE	1512
QA	EG	43997
QA	ES	2763
QA	ET	60118
QA	FI	3072
QA	FJ	5950
QA	FR	4433
QA	GA	3193
QA	GB	9144
QA	GD	3660
QA	GE	2985
QA	GF	1788
QA	GH	29523
QA	GM	32254
QA	GN	10379
QA	GP	1106
QA	GQ	7960
QA	GR	10013
QA	GT	641
QA	GU	26497
QA	GW	3135
QA	GY	5579
QA	HK	14561
QA	HN	1484
QA	HR	3927
QA	HT	2078
QA	HU	1690
QA	ID	4216
QA	IE	10464
QA	IM	8228
QA	IN	35734
QA	IS	4742
QA	IT	5185
QA	JE	5029
QA	JM	4797
QA	JO	76554
QA	JP	4861
QA	KE	164481
QA	KG	4559
QA	KH	1779
QA	KI	4077
QA	KM	11111
QA	KR	4323
QA	KW	243921
QA	KY	43058
QA	KZ	1719
QA	LA	1277
QA	LB	95578
QA	LC	3148
QA	LK	310356
QA	LR	10639
QA	LS	2601
QA	LT	1342
QA	LU	5512
QA	LV	1881
QA	LY	11136
QA	MA	15058
QA	MD	2511
QA	ME	4353
QA	MG	3228
QA	MK	9143
QA	ML	4139
QA	MM	1652
QA	MN	847
QA	MO	32477
QA	MQ	850
QA	MR	50099
QA	MT	34470
QA	MU	23265
QA	MV	184870
QA	MW	3752
QA	MX	627
QA	MY	35863
QA	MZ	4035
QA	NC	784
QA	NE	5720
QA	NG	7571
QA	NI	1555
QA	NL	3778
QA	NO	4863
QA	NP	427973
QA	NZ	14199
QA	OM	342296
QA	PA	1785
QA	PE	740
QA	PF	1164
QA	PG	4656
QA	PH	88065
QA	PK	45743
QA	PL	1048
QA	PR	739
QA	PS	30320
QA	PT	6839
QA	PY	1972
QA	QA	3152364
QA	RE	1547
QA	RO	4074
QA	RS	6508
QA	RW	11780
QA	SA	201413
QA	SB	3524
QA	SC	84256
QA	SE	5974
QA	SG	45397
QA	SI	2510
QA	SK	1061
QA	SL	23504
QA	SN	4012
QA	SR	2863
QA	ST	1656
QA	SV	1302
QA	SZ	4969
QA	TD	17057
QA	TG	5247
QA	TH	2181
QA	TJ	3145
QA	TL	2509
QA	TN	69373
QA	TO	2405
QA	TR	5798
QA	TT	4268
QA	TW	2982
QA	TZ	13651
QA	UA	1911
QA	UG	136832
QA	US	3706
QA	UY	832
QA	UZ	2483
QA	VC	2653
QA	VN	661
QA	VU	1770
QA	WS	2374
QA	XK	1860
QA	YT	2779
QA	ZA	5189
QA	ZM	4790
QA	ZW	8487
QA	NA	5539
RE	AE	1751
RE	AG	3317
RE	AL	383
RE	AM	184
RE	AO	1961
RE	AR	431
RE	AT	1506
RE	AU	3076
RE	AW	2927
RE	AZ	184
RE	BA	418
RE	BB	1227
RE	BD	234
RE	BE	21208
RE	BF	4211
RE	BG	772
RE	BH	686
RE	BI	30433
RE	BJ	12738
RE	BN	444
RE	BO	271
RE	BR	493
RE	BS	1497
RE	BT	858
RE	BW	3364
RE	BY	603
RE	BZ	4141
RE	CA	5609
RE	CD	7006
RE	CF	7960
RE	CG	10559
RE	CH	12066
RE	CI	7397
RE	CL	514
RE	CM	5328
RE	CO	352
RE	CR	743
RE	CV	1667
RE	CW	2687
RE	CY	1127
RE	CZ	801
RE	DE	1732
RE	DJ	11437
RE	DK	914
RE	DO	1000
RE	DZ	1427
RE	EC	333
RE	EE	1020
RE	EG	322
RE	ES	2572
RE	ET	447
RE	FI	660
RE	FJ	8511
RE	FR	199806
RE	GA	9832
RE	GB	1861
RE	GD	2690
RE	GE	300
RE	GF	181085
RE	GH	1418
RE	GM	1551
RE	GN	5707
RE	GP	243798
RE	GQ	2918
RE	GR	1114
RE	GT	188
RE	GU	349
RE	GW	913
RE	GY	3941
RE	HK	891
RE	HN	250
RE	HR	826
RE	HT	3849
RE	HU	865
RE	ID	250
RE	IE	2248
RE	IM	1012
RE	IN	232
RE	IS	1702
RE	IT	1955
RE	JE	3580
RE	JM	2720
RE	JO	281
RE	JP	508
RE	KE	3086
RE	KG	195
RE	KH	458
RE	KI	4685
RE	KM	3669887
RE	KR	380
RE	KW	1928
RE	KY	1768
RE	KZ	146
RE	LA	387
RE	LB	1519
RE	LC	7462
RE	LK	2561
RE	LR	1938
RE	LS	1375
RE	LT	643
RE	LU	19873
RE	LV	799
RE	LY	255
RE	MA	2370
RE	MD	253
RE	ME	716
RE	MG	453232
RE	MK	489
RE	ML	3847
RE	MM	84
RE	MN	289
RE	MO	678
RE	MQ	224788
RE	MR	1891
RE	MT	3926
RE	MU	764330
RE	MV	1976
RE	MW	888
RE	MX	270
RE	MY	415
RE	MZ	3258
RE	NC	154121
RE	NE	4306
RE	NG	670
RE	NI	361
RE	NL	1701
RE	NO	1008
RE	NP	205
RE	NZ	2457
RE	OM	1052
RE	PA	495
RE	PE	281
RE	PF	134780
RE	PG	1192
RE	PH	311
RE	PK	344
RE	PL	520
RE	PR	534
RE	PS	226
RE	PT	3082
RE	PY	329
RE	QA	1547
RE	RE	44540064
RE	RO	931
RE	RS	851
RE	RW	15473
RE	SA	702
RE	SB	18126
RE	SC	220446
RE	SE	891
RE	SG	1220
RE	SI	1232
RE	SK	658
RE	SL	2287
RE	SN	8524
RE	SR	5464
RE	ST	1643
RE	SV	195
RE	SZ	1576
RE	TD	3635
RE	TG	7264
RE	TH	494
RE	TJ	172
RE	TL	214
RE	TN	2935
RE	TO	691
RE	TR	258
RE	TT	2353
RE	TW	277
RE	TZ	17705
RE	UA	364
RE	UG	4832
RE	US	622
RE	UY	530
RE	UZ	146
RE	VC	1773
RE	VN	168
RE	VU	5227
RE	WS	789
RE	XK	312
RE	YT	13986447
RE	ZA	1929
RE	ZM	2522
RE	ZW	864
RE	NA	1659
RO	AE	4542
RO	AG	1154
RO	AL	8600
RO	AM	1397
RO	AO	1165
RO	AR	824
RO	AT	108822
RO	AU	1891
RO	AW	1444
RO	AZ	1308
RO	BA	4052
RO	BB	1216
RO	BD	584
RO	BE	51567
RO	BF	742
RO	BG	10789
RO	BH	2206
RO	BI	864
RO	BJ	5473
RO	BN	661
RO	BO	527
RO	BR	636
RO	BS	1618
RO	BT	397
RO	BW	492
RO	BY	2792
RO	BZ	759
RO	CA	4195
RO	CD	667
RO	CF	2159
RO	CG	1515
RO	CH	29627
RO	CI	1431
RO	CL	596
RO	CM	1682
RO	CO	660
RO	CR	1010
RO	CV	965
RO	CW	1078
RO	CY	77863
RO	CZ	10457
RO	DE	76987
RO	DJ	698
RO	DK	31729
RO	DO	1684
RO	DZ	1529
RO	EC	706
RO	EE	3262
RO	EG	993
RO	ES	54735
RO	ET	604
RO	FI	6553
RO	FJ	676
RO	FR	17070
RO	GA	1349
RO	GB	72731
RO	GD	1094
RO	GE	2003
RO	GF	2068
RO	GH	1730
RO	GM	4825
RO	GN	1222
RO	GP	2022
RO	GQ	1745
RO	GR	19588
RO	GT	480
RO	GU	571
RO	GW	981
RO	GY	762
RO	HK	687
RO	HN	747
RO	HR	5201
RO	HT	646
RO	HU	89956
RO	ID	849
RO	IE	61114
RO	IM	20559
RO	IN	293
RO	IS	22935
RO	IT	73778
RO	JE	80542
RO	JM	1297
RO	JO	2052
RO	JP	621
RO	KE	963
RO	KG	644
RO	KH	255
RO	KI	290
RO	KM	593
RO	KR	504
RO	KW	1683
RO	KY	5893
RO	KZ	849
RO	LA	260
RO	LB	3382
RO	LC	1359
RO	LK	3385
RO	LR	1476
RO	LS	308
RO	LT	3740
RO	LU	40798
RO	LV	3789
RO	LY	683
RO	MA	2495
RO	MD	190103
RO	ME	7499
RO	MG	1814
RO	MK	8782
RO	ML	947
RO	MM	115
RO	MN	761
RO	MO	1261
RO	MQ	1739
RO	MR	614
RO	MT	28562
RO	MU	1653
RO	MV	1465
RO	MW	363
RO	MX	571
RO	MY	532
RO	MZ	650
RO	NC	549
RO	NE	759
RO	NG	1162
RO	NI	756
RO	NL	25292
RO	NO	15502
RO	NP	2112
RO	NZ	1714
RO	OM	1370
RO	PA	773
RO	PE	576
RO	PF	808
RO	PG	353
RO	PH	983
RO	PK	1076
RO	PL	3050
RO	PR	670
RO	PS	2216
RO	PT	10835
RO	PY	1024
RO	QA	4074
RO	RE	931
RO	RO	6088408
RO	RS	12813
RO	RW	775
RO	SA	1039
RO	SB	374
RO	SC	2086
RO	SE	14402
RO	SG	1203
RO	SI	5695
RO	SK	11459
RO	SL	1862
RO	SN	896
RO	SR	823
RO	ST	3187
RO	SV	568
RO	SZ	432
RO	TD	908
RO	TG	1656
RO	TH	297
RO	TJ	1170
RO	TL	387
RO	TN	3149
RO	TO	2399
RO	TR	2330
RO	TT	993
RO	TW	376
RO	TZ	725
RO	UA	3659
RO	UG	1459
RO	US	1940
RO	UY	1037
RO	UZ	822
RO	VC	1186
RO	VN	598
RO	VU	308
RO	WS	383
RO	XK	6137
RO	YT	571
RO	ZA	439
RO	ZM	805
RO	ZW	524
RO	NA	1092
RS	AE	9134
RS	AG	3007
RS	AL	29632
RS	AM	2195
RS	AO	836
RS	AR	1153
RS	AT	259223
RS	AU	7933
RS	AW	2374
RS	AZ	1787
RS	BA	952330
RS	BB	2023
RS	BD	615
RS	BE	10302
RS	BF	510
RS	BG	32874
RS	BH	3444
RS	BI	1351
RS	BJ	2417
RS	BN	711
RS	BO	486
RS	BR	644
RS	BS	2586
RS	BT	278
RS	BW	1064
RS	BY	8743
RS	BZ	530
RS	CA	6438
RS	CD	557
RS	CF	8005
RS	CG	936
RS	CH	114409
RS	CI	819
RS	CL	969
RS	CM	910
RS	CO	574
RS	CR	1070
RS	CV	1716
RS	CW	1211
RS	CY	19815
RS	CZ	16534
RS	DE	55912
RS	DJ	655
RS	DK	12210
RS	DO	1446
RS	DZ	1080
RS	EC	547
RS	EE	4450
RS	EG	988
RS	ES	4296
RS	ET	366
RS	FI	5020
RS	FJ	412
RS	FR	9358
RS	GA	1030
RS	GB	4744
RS	GD	3159
RS	GE	2906
RS	GF	1288
RS	GH	1545
RS	GM	3137
RS	GN	598
RS	GP	1289
RS	GQ	6767
RS	GR	26026
RS	GT	311
RS	GU	562
RS	GW	1382
RS	GY	620
RS	HK	919
RS	HN	457
RS	HR	363717
RS	HT	520
RS	HU	63358
RS	ID	443
RS	IE	9278
RS	IM	2381
RS	IN	259
RS	IS	34963
RS	IT	13444
RS	JE	1959
RS	JM	1700
RS	JO	1389
RS	JP	653
RS	KE	929
RS	KG	1104
RS	KH	225
RS	KI	415
RS	KM	209
RS	KR	527
RS	KW	2315
RS	KY	12786
RS	KZ	1755
RS	LA	194
RS	LB	3212
RS	LC	3612
RS	LK	723
RS	LR	1145
RS	LS	208
RS	LT	4246
RS	LU	63929
RS	LV	4978
RS	LY	2000
RS	MA	1597
RS	MD	3871
RS	ME	2605688
RS	MG	941
RS	MK	488138
RS	ML	875
RS	MM	139
RS	MN	1128
RS	MO	771
RS	MQ	1455
RS	MR	394
RS	MT	276224
RS	MU	1975
RS	MV	2265
RS	MW	317
RS	MX	561
RS	MY	532
RS	MZ	518
RS	NC	734
RS	NE	493
RS	NG	814
RS	NI	486
RS	NL	11152
RS	NO	24320
RS	NP	214
RS	NZ	3679
RS	OM	1772
RS	PA	780
RS	PE	617
RS	PF	961
RS	PG	251
RS	PH	623
RS	PK	1478
RS	PL	3121
RS	PR	1025
RS	PS	1540
RS	PT	4082
RS	PY	688
RS	QA	6508
RS	RE	851
RS	RO	12813
RS	RS	16869957
RS	RW	646
RS	SA	1240
RS	SB	280
RS	SC	4349
RS	SE	37306
RS	SG	1415
RS	SI	324879
RS	SK	63436
RS	SL	1529
RS	SN	706
RS	SR	4008
RS	ST	522
RS	SV	377
RS	SZ	1329
RS	TD	418
RS	TG	1014
RS	TH	388
RS	TJ	1388
RS	TL	217
RS	TN	2730
RS	TO	336
RS	TR	3335
RS	TT	1271
RS	TW	430
RS	TZ	677
RS	UA	4519
RS	UG	1425
RS	US	3123
RS	UY	1652
RS	UZ	1129
RS	VC	1963
RS	VN	192
RS	VU	888
RS	WS	288
RS	XK	424059
RS	YT	282
RS	ZA	613
RS	ZM	840
RS	ZW	660
RS	NA	1133
RW	AE	13491
RW	AG	2055
RW	AL	711
RW	AM	497
RW	AO	16591
RW	AR	404
RW	AT	1066
RW	AU	3358
RW	AW	682
RW	AZ	1092
RW	BA	682
RW	BB	1672
RW	BD	3366
RW	BE	22628
RW	BF	27027
RW	BG	476
RW	BH	5024
RW	BI	3523767
RW	BJ	32087
RW	BN	815
RW	BO	484
RW	BR	577
RW	BS	2495
RW	BT	1409
RW	BW	23211
RW	BY	765
RW	BZ	1106
RW	CA	13286
RW	CD	249185
RW	CF	487012
RW	CG	52802
RW	CH	3981
RW	CI	24981
RW	CL	376
RW	CM	34035
RW	CO	685
RW	CR	920
RW	CV	3080
RW	CW	898
RW	CY	16862
RW	CZ	493
RW	DE	2126
RW	DJ	15032
RW	DK	3045
RW	DO	2390
RW	DZ	1825
RW	EC	528
RW	EE	484
RW	EG	1756
RW	ES	626
RW	ET	10299
RW	FI	7069
RW	FJ	1513
RW	FR	4147
RW	GA	27160
RW	GB	2286
RW	GD	3779
RW	GE	680
RW	GF	4735
RW	GH	43935
RW	GM	14759
RW	GN	32771
RW	GP	1379
RW	GQ	13225
RW	GR	769
RW	GT	462
RW	GU	420
RW	GW	13110
RW	GY	3226
RW	HK	562
RW	HN	837
RW	HR	428
RW	HT	9872
RW	HU	343
RW	ID	801
RW	IE	1312
RW	IM	698
RW	IN	1385
RW	IS	2018
RW	IT	1246
RW	JE	1181
RW	JM	4847
RW	JO	2846
RW	JP	558
RW	KE	143328
RW	KG	465
RW	KH	751
RW	KI	2959
RW	KM	19494
RW	KR	1342
RW	KW	5055
RW	KY	2127
RW	KZ	453
RW	LA	421
RW	LB	1569
RW	LC	2399
RW	LK	2673
RW	LR	82073
RW	LS	19619
RW	LT	634
RW	LU	5739
RW	LV	708
RW	LY	3717
RW	MA	3216
RW	MD	347
RW	ME	877
RW	MG	14126
RW	MK	615
RW	ML	26030
RW	MM	428
RW	MN	479
RW	MO	275
RW	MQ	2178
RW	MR	12550
RW	MT	2180
RW	MU	7648
RW	MV	2657
RW	MW	352649
RW	MX	437
RW	MY	764
RW	MZ	78994
RW	NC	600
RW	NE	28660
RW	NG	11813
RW	NI	962
RW	NL	3752
RW	NO	4786
RW	NP	1136
RW	NZ	1876
RW	OM	18162
RW	PA	621
RW	PE	468
RW	PF	385
RW	PG	14882
RW	PH	1474
RW	PK	2923
RW	PL	1410
RW	PR	416
RW	PS	760
RW	PT	874
RW	PY	879
RW	QA	11780
RW	RE	15473
RW	RO	775
RW	RS	646
RW	RW	58210923
RW	SA	5831
RW	SB	4615
RW	SC	10879
RW	SE	7677
RW	SG	906
RW	SI	958
RW	SK	304
RW	SL	62395
RW	SN	10779
RW	SR	2783
RW	ST	28316
RW	SV	527
RW	SZ	30139
RW	TD	39340
RW	TG	26110
RW	TH	255
RW	TJ	1212
RW	TL	1356
RW	TN	2043
RW	TO	1444
RW	TR	1335
RW	TT	1857
RW	TW	138
RW	TZ	131242
RW	UA	685
RW	UG	947196
RW	US	4848
RW	UY	542
RW	UZ	809
RW	VC	3353
RW	VN	227
RW	VU	2448
RW	WS	1363
RW	XK	609
RW	YT	103557
RW	ZA	14025
RW	ZM	275255
RW	ZW	26225
RW	NA	16090
SA	AE	175847
SA	AG	1399
SA	AL	1334
SA	AM	519
SA	AO	2237
SA	AR	503
SA	AT	2036
SA	AU	3202
SA	AW	1978
SA	AZ	1715
SA	BA	2754
SA	BB	700
SA	BD	138032
SA	BE	1711
SA	BF	4058
SA	BG	636
SA	BH	218333
SA	BI	22554
SA	BJ	3197
SA	BN	38413
SA	BO	562
SA	BR	732
SA	BS	1670
SA	BT	3402
SA	BW	1836
SA	BY	1140
SA	BZ	1116
SA	CA	4387
SA	CD	2166
SA	CF	10613
SA	CG	2864
SA	CH	2639
SA	CI	3761
SA	CL	416
SA	CM	2643
SA	CO	868
SA	CR	834
SA	CV	860
SA	CW	1049
SA	CY	14807
SA	CZ	516
SA	DE	2941
SA	DJ	57561
SA	DK	1347
SA	DO	1717
SA	DZ	5135
SA	EC	708
SA	EE	446
SA	EG	84870
SA	ES	1506
SA	ET	121785
SA	FI	1286
SA	FJ	2658
SA	FR	1833
SA	GA	2822
SA	GB	3577
SA	GD	1394
SA	GE	1019
SA	GF	1197
SA	GH	10749
SA	GM	6057
SA	GN	5474
SA	GP	408
SA	GQ	5598
SA	GR	8264
SA	GT	553
SA	GU	9021
SA	GW	3974
SA	GY	2543
SA	HK	7713
SA	HN	1288
SA	HR	685
SA	HT	1758
SA	HU	501
SA	ID	7631
SA	IE	3476
SA	IM	1774
SA	IN	18359
SA	IS	1403
SA	IT	2965
SA	JE	1231
SA	JM	1851
SA	JO	60784
SA	JP	1514
SA	KE	25978
SA	KG	1953
SA	KH	1601
SA	KI	2991
SA	KM	6959
SA	KR	1578
SA	KW	160513
SA	KY	11056
SA	KZ	911
SA	LA	873
SA	LB	53329
SA	LC	1240
SA	LK	27123
SA	LR	5780
SA	LS	1912
SA	LT	394
SA	LU	2068
SA	LV	567
SA	LY	18917
SA	MA	10002
SA	MD	497
SA	ME	1883
SA	MG	5761
SA	MK	1210
SA	ML	5969
SA	MM	1026
SA	MN	461
SA	MO	12038
SA	MQ	401
SA	MR	20813
SA	MT	14531
SA	MU	10710
SA	MV	118496
SA	MW	2251
SA	MX	515
SA	MY	22379
SA	MZ	2808
SA	NC	308
SA	NE	12079
SA	NG	5041
SA	NI	1333
SA	NL	2123
SA	NO	2623
SA	NP	54208
SA	NZ	4079
SA	OM	208315
SA	PA	1017
SA	PE	616
SA	PF	381
SA	PG	2478
SA	PH	51410
SA	PK	134305
SA	PL	382
SA	PR	416
SA	PS	29459
SA	PT	1617
SA	PY	1628
SA	QA	201413
SA	RE	702
SA	RO	1039
SA	RS	1240
SA	RW	5831
SA	SA	798534
SA	SB	3197
SA	SC	19774
SA	SE	4031
SA	SG	22634
SA	SI	541
SA	SK	418
SA	SL	7521
SA	SN	3575
SA	SR	1718
SA	ST	1557
SA	SV	695
SA	SZ	2890
SA	TD	34115
SA	TG	4986
SA	TH	798
SA	TJ	2244
SA	TL	1817
SA	TN	10833
SA	TO	1372
SA	TR	6375
SA	TT	1723
SA	TW	1739
SA	TZ	6794
SA	UA	798
SA	UG	80265
SA	US	1644
SA	UY	514
SA	UZ	1360
SA	VC	1084
SA	VN	754
SA	VU	1183
SA	WS	1197
SA	XK	1656
SA	YT	2683
SA	ZA	2981
SA	ZM	3211
SA	ZW	1321
SA	NA	2306
SB	AE	3187
SB	AG	4351
SB	AL	312
SB	AM	196
SB	AO	5941
SB	AR	387
SB	AT	366
SB	AU	52885
SB	AW	951
SB	AZ	328
SB	BA	626
SB	BB	2845
SB	BD	4628
SB	BE	565
SB	BF	3543
SB	BG	302
SB	BH	2710
SB	BI	4840
SB	BJ	12798
SB	BN	9214
SB	BO	589
SB	BR	527
SB	BS	2175
SB	BT	932
SB	BW	5028
SB	BY	244
SB	BZ	6489
SB	CA	2155
SB	CD	3759
SB	CF	3920
SB	CG	6372
SB	CH	997
SB	CI	3753
SB	CL	320
SB	CM	3130
SB	CO	647
SB	CR	707
SB	CV	2076
SB	CW	1165
SB	CY	766
SB	CZ	182
SB	DE	509
SB	DJ	1905
SB	DK	421
SB	DO	2876
SB	DZ	1144
SB	EC	528
SB	EE	179
SB	EG	611
SB	ES	266
SB	ET	2439
